timestamp,bucket,notional,side
2026-04-15T00:20:22.265173,74200,97276.8,BUY
2026-04-15T00:23:28.104350,74400,520.37,BUY
2026-04-15T00:23:29.352913,74400,74.36,BUY
2026-04-15T00:23:30.718888,74400,223.17,BUY
2026-04-15T00:31:03.537485,74400,297.68,BUY
2026-04-15T00:32:38.314590,74400,15268.09,BUY
2026-04-15T00:33:34.099274,74600,1639.05,BUY
2026-04-15T00:35:19.615500,74600,372.56,BUY
2026-04-15T00:35:38.309896,74600,2459.26,BUY
2026-04-15T00:36:03.094482,74600,6558.53,BUY
2026-04-15T00:36:08.096055,74600,521.74,BUY
2026-04-15T00:36:33.179998,74600,7456.11,BUY
2026-04-15T00:37:43.062396,74600,20134.82,BUY
2026-04-15T00:41:03.465858,74600,9993.99,BUY
2026-04-15T00:41:18.122254,74600,7086.59,BUY
2026-04-15T00:41:28.503629,74600,74.62,BUY
2026-04-15T00:41:34.406613,74600,298.47,BUY
2026-04-15T00:43:08.308467,74600,6340.72,BUY
2026-04-15T00:54:29.513844,73800,1476.25,SELL
2026-04-15T00:54:32.616739,73800,49665.72,SELL
2026-04-15T00:54:39.130704,73800,10104.76,SELL
2026-04-15T00:54:42.445339,73800,86045.94,SELL
2026-04-15T00:54:44.565882,73800,221.18,SELL
2026-04-15T00:54:59.641148,73800,22629.79,SELL
2026-04-15T00:55:04.534067,73600,736.7,SELL
2026-04-15T00:55:05.547413,73600,5818.4,SELL
2026-04-15T00:55:07.033219,73600,1988.15,SELL
2026-04-15T00:55:17.118467,73600,220.84,SELL
2026-04-15T00:55:23.124092,73600,6991.85,SELL
2026-04-15T00:55:27.674967,73600,588.68,SELL
2026-04-15T00:55:34.600141,73600,735.7,SELL
2026-04-15T00:56:12.344929,73600,92680.94,SELL
2026-04-15T00:56:20.432550,73600,662.01,SELL
2026-04-15T00:56:21.514375,73600,1470.82,SELL
2026-04-15T00:58:11.410498,74400,1486.12,BUY
2026-04-15T00:59:22.747859,74400,1413.5,BUY
2026-04-15T00:59:33.203573,74400,223.29,BUY
2026-04-15T00:59:35.383803,74400,595.54,BUY
2026-04-15T01:00:30.049523,74400,819.33,BUY
2026-04-15T01:00:33.403248,74400,2085.66,BUY
2026-04-15T01:00:44.144044,74400,1266.42,BUY
2026-04-15T01:00:47.314773,74600,74524.0,BUY
2026-04-15T01:04:57.592981,73800,147.5,SELL
2026-04-15T01:05:16.439643,73800,589.77,SELL
2026-04-15T01:29:17.808778,74400,5661.49,BUY
2026-04-15T01:31:47.218553,74600,1192.38,BUY
2026-04-15T01:31:48.253979,74600,745.5,BUY
2026-04-15T01:31:55.387939,74600,171765.73,BUY
2026-04-15T01:31:57.193563,74600,7455.68,BUY
2026-04-15T01:32:15.214739,74600,298.3,BUY
2026-04-15T01:32:40.040523,74600,7756.9,BUY
2026-04-15T01:32:48.262153,74600,2237.72,BUY
2026-04-15T01:32:49.274742,74600,2089.62,BUY
2026-04-15T01:33:01.262394,74600,74.64,BUY
2026-04-15T01:34:17.029522,74600,522.54,BUY
2026-04-15T01:34:18.067958,74600,1866.59,BUY
2026-04-15T01:34:19.540902,74600,149.32,BUY
2026-04-15T01:44:40.080761,74600,3509.58,BUY
2026-04-15T01:44:42.099190,74600,1493.55,BUY
2026-04-15T01:52:36.418629,73800,886.77,SELL
2026-04-15T01:52:46.346352,73800,10416.36,SELL
2026-04-15T01:53:59.232240,73800,73.78,SELL
2026-04-15T01:54:02.146322,73800,147.56,SELL
2026-04-15T02:04:43.536890,74000,73.94,SELL
2026-04-15T02:06:48.222682,73800,368.98,SELL
2026-04-15T02:06:49.327447,73800,295.2,SELL
2026-04-15T02:16:37.464736,74600,3055.83,BUY
2026-04-15T02:26:59.420845,73800,221.33,SELL
2026-04-15T02:27:03.491655,73800,147.54,SELL
2026-04-15T02:27:06.096923,73800,590.03,SELL
2026-04-15T02:27:07.180065,73800,221.23,SELL
2026-04-15T02:27:12.256063,73800,3243.7,SELL
2026-04-15T02:27:13.499777,73800,221.15,SELL
2026-04-15T02:27:20.522782,73800,2506.18,SELL
2026-04-15T02:27:44.017954,73600,3610.48,SELL
2026-04-15T02:34:35.023905,74400,5808.2,BUY
2026-04-15T02:34:44.283918,74400,74.49,BUY
2026-04-15T02:34:56.229900,74600,8719.44,BUY
2026-04-15T02:34:58.533879,74600,14983.85,BUY
2026-04-15T02:39:07.469742,74400,13323.29,BUY
2026-04-15T02:50:27.081999,73800,73.83,SELL
2026-04-15T02:50:32.492515,73800,2141.66,SELL
2026-04-15T02:50:35.276010,73800,3692.68,SELL
2026-04-15T02:51:37.438520,73800,208572.35,SELL
2026-04-15T02:59:18.193813,74400,891.95,BUY
2026-04-15T03:06:54.043653,73600,2431.57,SELL
2026-04-15T03:06:56.367408,73600,100794.24,SELL
2026-04-15T03:11:19.022776,73600,49923.72,SELL
2026-04-15T03:23:58.013635,74400,3424.55,BUY
2026-04-15T03:24:00.983173,74400,7148.23,BUY
2026-04-15T03:26:14.592223,74400,74.5,BUY
2026-04-15T03:26:19.342766,74600,745.09,BUY
2026-04-15T03:28:09.148021,74600,24823.35,BUY
2026-04-15T03:28:11.162095,74600,149.1,BUY
2026-04-15T03:28:17.120034,74600,8797.89,BUY
2026-04-15T03:28:18.368057,74600,8201.9,BUY
2026-04-15T03:36:24.303502,73800,812.44,SELL
2026-04-15T03:36:36.194857,74400,1489.96,BUY
2026-04-15T03:39:32.331487,74600,149.09,BUY
2026-04-15T03:39:54.132880,74600,2162.7,BUY
2026-04-15T03:41:29.250109,74600,2013.73,BUY
2026-04-15T03:41:37.237697,74600,4849.72,BUY
2026-04-15T03:41:40.369736,74600,1343.25,BUY
2026-04-15T03:50:29.136926,73800,1401.21,SELL
2026-04-15T03:50:31.262643,73800,958.34,SELL
2026-04-15T03:50:51.076390,73600,2505.52,SELL
2026-04-15T03:58:30.181326,73600,73.69,SELL
2026-04-15T03:58:34.275610,73600,736.81,SELL
2026-04-15T03:59:14.401018,73600,736.33,SELL
2026-04-15T03:59:22.682639,73600,8686.35,SELL
2026-04-15T03:59:34.705233,73600,30249.6,SELL
2026-04-15T03:59:36.434060,73600,1692.65,SELL
2026-04-15T03:59:37.761760,73600,588.75,SELL
2026-04-15T04:00:04.385118,73600,735.74,SELL
2026-04-15T04:00:05.494770,73600,3163.37,SELL
2026-04-15T04:00:08.934392,73600,1176.83,SELL
2026-04-15T04:00:10.120939,73600,4706.77,SELL
2026-04-15T04:00:15.096134,73600,1838.53,SELL
2026-04-15T04:00:34.101785,73600,441.18,SELL
2026-04-15T04:00:35.187971,73600,882.28,SELL
2026-04-15T04:01:13.927284,73600,3896.58,SELL
2026-04-15T04:01:53.333350,74200,259960.4,BUY
2026-04-15T04:02:10.896141,74200,2897.54,BUY
2026-04-15T04:02:37.309407,74400,74.34,BUY
2026-04-15T04:08:21.539423,74200,741.6,BUY
2026-04-15T04:34:20.578703,73800,442.53,SELL
2026-04-15T04:34:30.409809,73800,368.89,SELL
2026-04-15T04:35:14.439360,74400,446.35,BUY
2026-04-15T04:35:20.464136,74400,1413.61,BUY
2026-04-15T04:35:23.245753,74400,669.74,BUY
2026-04-15T04:36:06.210983,73800,590.56,SELL
2026-04-15T04:36:16.340855,74400,1338.9,BUY
2026-04-15T04:36:19.158513,74400,595.05,BUY
2026-04-15T04:36:22.986767,74400,74.38,BUY
2026-04-15T04:41:20.419386,73800,294.83,SELL
2026-04-15T04:41:49.156540,74400,148.69,BUY
2026-04-15T04:48:09.248096,74400,74.44,BUY
2026-04-15T04:48:22.938148,74400,148.92,BUY
2026-04-15T04:48:26.070960,74400,22341.6,BUY
2026-04-15T04:49:20.059136,74400,7518.13,BUY
2026-04-15T05:04:16.574122,74400,7357.36,BUY
2026-04-15T05:04:24.543837,74200,9727.55,BUY
2026-04-15T05:04:52.513704,74400,5499.83,BUY
2026-04-15T05:04:53.844382,73800,737686.0,SELL
2026-04-15T05:04:59.690473,74000,1480.25,SELL
2026-04-15T05:05:04.226622,74400,1414.34,BUY
2026-04-15T15:52:16.572438,73600,10604.28,SELL
2026-04-15T15:56:45.271003,73600,4195.66,SELL
2026-04-15T15:57:22.770614,73600,2943.71,SELL
2026-04-15T15:57:52.568377,73600,7209.78,SELL
2026-04-15T15:57:54.307816,73600,15816.8,SELL
2026-04-15T15:59:33.328600,73600,735.56,SELL
2026-04-15T16:00:41.468638,73600,147.11,SELL
2026-04-15T16:00:43.450296,73600,8531.58,SELL
2026-04-15T16:01:43.581651,73600,12131.64,SELL
2026-04-15T16:01:45.808645,73600,1911.49,SELL
2026-04-15T16:01:47.304751,73600,1470.22,SELL
2026-04-15T16:01:49.414053,73600,2205.09,SELL
2026-04-15T16:01:50.401187,73400,39542.41,SELL
2026-04-15T16:14:39.698190,74200,1707.8,BUY
2026-04-15T16:14:40.890218,74200,1856.78,BUY
2026-04-15T16:14:43.259823,74200,215854.77,BUY
2026-04-15T16:14:48.636144,74200,8987.98,BUY
2026-04-15T16:14:49.663560,74400,5349.74,BUY
2026-04-15T16:15:28.755043,74400,1040.88,BUY
2026-04-15T16:15:34.371749,74400,82926.68,BUY
2026-04-15T16:15:35.835012,74400,371.93,BUY
2026-04-15T16:15:41.238947,74400,148.82,BUY
2026-04-15T16:15:43.720089,74400,669.72,BUY
2026-04-15T16:15:47.403482,74400,818.75,BUY
2026-04-15T16:15:50.910708,74400,1861.06,BUY
2026-04-15T16:16:03.354797,74400,1265.7,BUY
2026-04-15T16:16:04.381802,74400,20329.68,BUY
2026-04-15T16:16:07.267620,74400,16161.6,BUY
2026-04-15T16:16:08.423328,74400,372.36,BUY
2026-04-15T16:25:05.347810,73600,294.65,SELL
2026-04-15T16:29:07.255617,73600,3162.69,SELL
2026-04-15T16:29:17.557516,73600,1102.87,SELL
2026-04-15T16:29:28.695770,73400,22931.56,SELL
2026-04-15T16:30:40.703344,73600,220.6,SELL
2026-04-15T17:40:02.285587,74400,3049.83,BUY
2026-04-15T17:42:01.771657,74400,744.27,BUY
2026-04-15T17:44:44.543140,74400,3275.09,BUY
2026-04-15T17:52:40.562208,74600,894.16,BUY
2026-04-15T18:06:10.448012,74600,30032.49,BUY
2026-04-15T18:06:12.666516,74600,149.05,BUY
2026-04-15T18:06:15.551380,74600,521.75,BUY
2026-04-15T18:06:16.725311,74600,298.15,BUY
2026-04-15T18:06:25.327800,74600,21169.73,BUY
2026-04-15T18:06:26.686946,74600,670.9,BUY
2026-04-15T18:06:36.227564,74600,16550.68,BUY
2026-04-15T18:06:37.514468,74600,2460.37,BUY
2026-04-15T18:06:43.755567,74600,3429.91,BUY
2026-04-15T18:07:08.745152,74600,2460.57,BUY
2026-04-15T18:07:14.180786,74600,12826.04,BUY
2026-04-15T18:07:18.189602,74600,9323.0,BUY
2026-04-15T18:07:31.421509,74600,3730.3,BUY
2026-04-15T18:07:32.539389,74600,522.26,BUY
2026-04-15T18:07:33.557034,74600,74.61,BUY
2026-04-15T18:07:49.238320,74600,1417.71,BUY
2026-04-15T18:08:05.557721,74600,21788.4,BUY
2026-04-15T18:08:07.190296,74600,9104.15,BUY
2026-04-15T18:08:10.311168,74600,226583.97,BUY
2026-04-15T18:08:18.343562,74600,3806.78,BUY
2026-04-15T18:08:22.272900,74600,9854.24,BUY
2026-04-15T18:09:31.627043,74600,2239.79,BUY
2026-04-15T18:09:40.275677,74600,1194.64,BUY
2026-04-15T18:09:53.528153,74600,746.69,BUY
2026-04-15T18:09:57.274538,74600,1419.01,BUY
2026-04-15T18:10:00.570972,74600,3958.64,BUY
2026-04-15T18:10:01.754749,74600,1344.59,BUY
2026-04-15T18:10:02.825038,74800,1195.28,BUY
2026-04-15T18:10:04.598941,74800,224.12,BUY
2026-04-15T18:17:46.688338,74000,148.01,SELL
2026-04-15T18:19:54.899670,74600,670.86,BUY
2026-04-15T18:25:07.397528,74000,148.0,SELL
2026-04-15T18:26:01.662017,74600,74.58,BUY
2026-04-15T18:29:30.873734,74600,223.61,BUY
2026-04-15T18:56:01.792658,74600,34927.82,BUY
2026-04-15T18:56:03.173804,74600,2538.53,BUY
2026-04-15T19:01:46.294016,73800,1107.71,SELL
2026-04-15T19:01:48.639401,73800,73.84,SELL
2026-04-15T19:01:49.233110,73800,959.75,SELL
2026-04-15T19:01:50.973762,73800,15945.03,SELL
2026-04-15T19:01:52.303562,73800,41551.37,SELL
2026-04-15T19:01:53.418506,73800,1623.55,SELL
